,code,name,c_name
1660,000166,申万宏源,金融行业
1661,000415,渤海金控,金融行业
1662,000562,宏源证券,金融行业
1663,000563,陕国投Ａ,金融行业
1664,000686,东北证券,金融行业
1665,000712,锦龙股份,金融行业
1666,000728,国元证券,金融行业
1667,000750,国海证券,金融行业
1668,000776,广发证券,金融行业
1669,000783,长江证券,金融行业
1670,002142,宁波银行,金融行业
1671,002500,山西证券,金融行业
1672,002673,西部证券,金融行业
1673,002736,国信证券,金融行业
1674,600065,*ST联谊,其它行业
1675,600092,S*ST精密,其它行业
1676,600172,黄河旋风,其它行业
1677,600516,方大炭素,其它行业
1678,600607,上实医药,其它行业
1679,600625,PT水仙,其它行业
1680,600670,*ST斯达,其它行业
1681,600700,*ST数码,其它行业
1682,600709,ST生态,其它行业
1683,600752,*ST哈慈,其它行业
1684,600783,鲁信创投,其它行业
1685,600788,*ST达曼,其它行业
1686,600813,ST鞍一工,其它行业
1687,600849,上药转换,其它行业
1688,600852,*ST中川,其它行业
1689,600899,*ST信联,其它行业
1690,603022,新通联,其它行业
1691,603023,威帝股份,其它行业
1692,603026,石大胜华,其它行业
1693,603108,润达医疗,其它行业
1694,603116,红蜻蜓,其它行业
1695,603198,迎驾贡酒,其它行业
1696,603227,雪峰科技,其它行业
1697,603300,华铁科技,其它行业
1698,603311,金海环境,其它行业
1699,603566,普莱柯,其它行业
1700,603568,伟明环保,其它行业
1701,603598,引力传媒,其它行业
1702,603669,灵康药业,其它行业
1703,603688,石英股份,其它行业
1704,603718,海利生物,其它行业
1705,603885,吉祥航空,其它行业
1706,603901,永创智能,其它行业
1707,603918,金桥信息,其它行业
1708,603968,醋化股份,其它行业
1709,603989,艾华集团,其它行业
1710,900901,云赛Ｂ股,其它行业
1711,900902,市北B股,其它行业
1712,900903,大众Ｂ股,其它行业
1713,900904,神奇B股,其它行业
1714,900905,老凤祥Ｂ,其它行业
1715,900906,中毅达B,其它行业
1716,900907,鹏起Ｂ股,其它行业
1717,900908,氯碱Ｂ股,其它行业
1718,900909,华谊B股,其它行业
1719,900910,海立Ｂ股,其它行业
1720,900911,金桥Ｂ股,其它行业
1721,900912,外高Ｂ股,其它行业
1722,900913,国新B股,其它行业
1723,900914,锦投Ｂ股,其它行业
1724,900915,中路Ｂ股,其它行业
1725,900916,凤凰B股,其它行业
1726,900917,海欣Ｂ股,其它行业
1727,900918,耀皮Ｂ股,其它行业
1728,900919,绿庭B股,其它行业
1729,900920,上柴Ｂ股,其它行业
1730,900921,*ST丹科B,其它行业
1731,900922,三毛B股,其它行业
1732,900923,百联Ｂ股,其它行业
1733,900924,上工Ｂ股,其它行业
1734,900925,机电Ｂ股,其它行业
1735,900926,宝信Ｂ,其它行业
1736,900927,物贸Ｂ股,其它行业
1737,900928,临港B股,其它行业
1738,900929,锦旅Ｂ股,其它行业
1739,900930,*ST沪普B,其它行业
1740,900932,陆家Ｂ股,其它行业
1741,900933,华新Ｂ股,其它行业
1742,900934,锦江Ｂ股,其它行业
1743,900935,阳晨Ｂ股,其它行业
1744,900936,鄂资Ｂ股,其它行业
1745,900937,华电Ｂ股,其它行业
1746,900938,天海B,其它行业
1747,900939,汇丽B,其它行业
1748,900940,大名城B,其它行业
1749,900941,东信Ｂ股,其它行业
1750,900942,黄山Ｂ股,其它行业
1751,900943,开开Ｂ股,其它行业
1752,900945,海控Ｂ股,其它行业
1753,900946,天雁B股,其它行业
1754,900947,振华Ｂ股,其它行业
1755,900948,伊泰Ｂ股,其它行业
1756,900951,*ST大化B,其它行业
1757,900952,锦港Ｂ股,其它行业
1758,900953,凯马Ｂ,其它行业
1759,900955,海创B股,其它行业
1760,900956,东贝Ｂ股,其它行业
1761,900957,凌云Ｂ股,其它行业
1762,000003,PT金田A,其它行业
1763,000013,*ST石化A,其它行业
1764,000015,PT中浩A,其它行业
1765,000047,ST中侨,其它行业
1766,000405,ST鑫光,其它行业
1767,000511,*ST烯碳,其它行业
1768,000556,PT南洋,其它行业
1769,000583,S*ST托普,其它行业
1770,000658,ST海洋,其它行业
1771,000660,*ST南华,其它行业
1772,000675,ST银山,其它行业
1773,000689,ST宏业,其它行业
1774,600007,中国国贸,开发区
1775,600064,南京高科,开发区
1776,600215,长春经开,开发区
1777,600604,市北高新,开发区
1778,600639,浦东金桥,开发区
1779,600648,外高桥,开发区
1780,600658,电子城,开发区
1781,600736,苏州高新,开发区
1782,600895,张江高科,开发区
1783,000628,高新发展,开发区
1784,600050,中国联通,电子信息
1785,600074,保千里,电子信息
1786,600076,康欣新材,电子信息
1787,600100,同方股份,电子信息
1788,600105,永鼎股份,电子信息
1789,600130,波导股份,电子信息
1790,600198,大唐电信,电子信息
1791,600271,航天信息,电子信息
1792,600288,大恒科技,电子信息
1793,600289,亿阳信通,电子信息
1794,600330,天通股份,电子信息
1795,600345,长江通信,电子信息
1796,600406,国电南瑞,电子信息
1797,600410,华胜天成,电子信息
1798,600446,金证股份,电子信息
1799,600455,博通股份,电子信息
1800,600476,湘邮科技,电子信息
1801,600485,信威集团,电子信息
1802,600487,亨通光电,电子信息
1803,600498,烽火通信,电子信息
1804,600522,中天科技,电子信息
1805,600536,中国软件,电子信息
1806,600556,ST慧球,电子信息
1807,600562,国睿科技,电子信息
1808,600570,恒生电子,电子信息
1809,600571,信雅达,电子信息
1810,600588,用友网络,电子信息
1811,600601,方正科技,电子信息
1812,600608,*ST沪科,电子信息
1813,600654,*ST中安,电子信息
1814,600677,航天通信,电子信息
1815,600680,*ST上普,电子信息
1816,600718,东软集团,电子信息
1817,600728,佳都科技,电子信息
1818,600734,实达集团,电子信息
1819,600756,浪潮软件,电子信息
1820,600764,中电广通,电子信息
1821,600775,南京熊猫,电子信息
1822,600776,东方通信,电子信息
1823,600797,浙大网新,电子信息
1824,600804,鹏博士,电子信息
1825,600845,宝信软件,电子信息
1826,600850,华东电脑,电子信息
1827,600990,四创电子,电子信息
1828,601519,*ST智慧,电子信息
1829,603000,人民网,电子信息
1830,603019,中科曙光,电子信息
1831,603025,大豪科技,电子信息
1832,603636,南威软件,电子信息
1833,000021,深科技,电子信息
1834,000032,深桑达Ａ,电子信息
1835,000035,中国天楹,电子信息
1836,000063,中兴通讯,电子信息
1837,000066,中国长城,电子信息
1838,000070,特发信息,电子信息
1839,000503,海虹控股,电子信息
1840,000532,华金资本,电子信息
1841,000547,航天发展,电子信息
1842,000555,神州信息,电子信息
1843,000561,烽火电子,电子信息
1844,000586,汇源通信,电子信息
1845,000681,视觉中国,电子信息
1846,000711,京蓝科技,电子信息
1847,000748,长城信息,电子信息
1848,000787,*ST创智,电子信息
1849,000801,四川九洲,电子信息
1850,000805,*ST炎黄,电子信息
1851,000836,鑫茂科技,电子信息
1852,000851,高鸿股份,电子信息
1853,000892,欢瑞世纪,电子信息
1854,000938,紫光股份,电子信息
1855,000948,南天信息,电子信息
1856,000970,中科三环,电子信息
1857,000977,浪潮信息,电子信息
1858,000997,新 大 陆,电子信息
1859,002017,东信和平,电子信息
1860,002027,分众传媒,电子信息
1861,002052,同洲电子,电子信息
1862,002063,远光软件,电子信息
1863,002065,东华软件,电子信息
1864,002073,软控股份,电子信息
1865,002089,新 海 宜,电子信息
1866,002090,金智科技,电子信息
1867,002093,国脉科技,电子信息
1868,002095,生 意 宝,电子信息
1869,002115,三维通信,电子信息
1870,002148,北纬科技,电子信息
1871,002151,北斗星通,电子信息
1872,002152,广电运通,电子信息
1873,002153,石基信息,电子信息
1874,002161,远 望 谷,电子信息
1875,002174,游族网络,电子信息
1876,002177,御银股份,电子信息
1877,002180,纳思达,电子信息
1878,002184,海得控制,电子信息
1879,002194,武汉凡谷,电子信息
1880,002195,二三四五,电子信息
1881,002230,科大讯飞,电子信息
1882,002231,奥维通信,电子信息
1883,002232,启明信息,电子信息
1884,600086,东方金钰,服装鞋类
1885,600107,美尔雅,服装鞋类
1886,600137,浪莎股份,服装鞋类
1887,600177,雅戈尔,服装鞋类
1888,600233,圆通速递,服装鞋类
1889,600272,开开实业,服装鞋类
1890,600295,鄂尔多斯,服装鞋类
1891,600398,海澜之家,服装鞋类
1892,600400,红豆股份,服装鞋类
1893,600439,瑞贝卡,服装鞋类
1894,600612,老凤祥,服装鞋类
1895,600884,杉杉股份,服装鞋类
1896,601566,九牧王,服装鞋类
1897,601718,际华集团,服装鞋类
1898,603001,奥康国际,服装鞋类
1899,603518,维格娜丝,服装鞋类
1900,603555,贵人鸟,服装鞋类
1901,603808,歌力思,服装鞋类
1902,002003,伟星股份,服装鞋类
1903,002029,七 匹 狼,服装鞋类
1904,002036,联创电子,服装鞋类
1905,002044,美年健康,服装鞋类
1906,002098,浔兴股份,服装鞋类
1907,002154,报 喜 鸟,服装鞋类
1908,002239,奥特佳,服装鞋类
1909,002269,美邦服饰,服装鞋类
1910,002291,星期六,服装鞋类
1911,002293,罗莱生活,服装鞋类
1912,002327,富安娜,服装鞋类
1913,002345,潮宏基,服装鞋类
1914,002397,梦洁股份,服装鞋类
1915,002425,凯撒文化,服装鞋类
1916,002485,希努尔,服装鞋类
1917,002486,嘉麟杰,服装鞋类
1918,002494,华斯股份,服装鞋类
1919,002503,搜于特,服装鞋类
1920,002517,恺英网络,服装鞋类
1921,002563,森马服饰,服装鞋类
1922,002569,步森股份,服装鞋类
1923,002574,明牌珠宝,服装鞋类
1924,002612,朗姿股份,服装鞋类
1925,002634,棒杰股份,服装鞋类
1926,002640,跨境通,服装鞋类
1927,002656,摩登大道,服装鞋类
1928,002674,兴业科技,服装鞋类
1929,002687,乔治白,服装鞋类
1930,002731,萃华珠宝,服装鞋类
1931,002740,爱迪尔,服装鞋类
1932,300005,探路者,服装鞋类
1933,600083,博信股份,电子器件
1934,600151,航天机电,电子器件
1935,600171,上海贝岭,电子器件
1936,600183,生益科技,电子器件
1937,600203,福日电子,电子器件
1938,600206,有研新材,电子器件
1939,600207,安彩高科,电子器件
1940,600237,铜峰电子,电子器件
1941,600353,旭光股份,电子器件
1942,600355,精伦电子,电子器件
1943,600360,华微电子,电子器件
1944,600363,联创光电,电子器件
1945,600401,*ST海润,电子器件
1946,600460,士兰微,电子器件
1947,600478,科力远,电子器件
1948,600537,亿晶光电,电子器件
1949,600563,法拉电子,电子器件
1950,600584,长电科技,电子器件
1951,600602,云赛智联,电子器件
1952,600667,太极实业,电子器件
1953,600703,三安光电,电子器件
1954,600707,彩虹股份,电子器件
1955,600747,*ST大控,电子器件
1956,600817,*ST宏盛,电子器件
1957,600980,北矿科技,电子器件
1958,601012,隆基股份,电子器件
1959,601231,环旭电子,电子器件
1960,601908,京运通,电子器件
1961,603005,晶方科技,电子器件
1962,603118,共进股份,电子器件
1963,603328,依顿电子,电子器件
1964,603678,火炬电子,电子器件
1965,000020,深华发Ａ,电子器件
1966,000050,深天马Ａ,电子器件
1967,000058,深 赛 格,电子器件
1968,000068,华控赛格,电子器件
1969,000413,东旭光电,电子器件
1970,000536,华映科技,电子器件
1971,000636,风华高科,电子器件
1972,000670,盈方微,电子器件
1973,000725,京东方Ａ,电子器件
1974,000727,华东科技,电子器件
1975,000733,振华科技,电子器件
1976,000810,创维数字,电子器件
1977,000823,超声电子,电子器件
1978,002025,航天电器,电子器件
1979,002045,国光电器,电子器件
1980,002049,紫光国芯,电子器件
1981,002055,得润电子,电子器件
1982,002056,横店东磁,电子器件
1983,002057,中钢天源,电子器件
1984,002079,苏州固锝,电子器件
1985,002104,恒宝股份,电子器件
1986,002106,莱宝高科,电子器件
1987,002119,康强电子,电子器件
1988,002129,中环股份,电子器件
1989,002134,*ST普林,电子器件
1990,002137,麦达数字,电子器件
1991,002138,顺络电子,电子器件
1992,002139,拓邦股份,电子器件
1993,002141,贤丰控股,电子器件
1994,002156,通富微电,电子器件
1995,002179,中航光电,电子器件
1996,002185,华天科技,电子器件
1997,002188,巴士在线,电子器件
1998,002189,利达光电,电子器件
1999,002199,东晶电子,电子器件
2000,002217,合力泰,电子器件
2001,002218,拓日新能,电子器件
2002,002222,福晶科技,电子器件
2003,002241,歌尔股份,电子器件
2004,002273,水晶光电,电子器件
2005,002288,超华科技,电子器件
2006,002289,宇顺电子,电子器件
2007,002371,北方华创,电子器件
2008,002388,新亚制程,电子器件
2009,002389,南洋科技,电子器件
2010,002402,和而泰,电子器件
2011,002426,胜利精密,电子器件
2012,002436,兴森科技,电子器件
2013,002449,国星光电,电子器件
2014,002456,欧菲科技,电子器件
2015,002463,沪电股份,电子器件
2016,002475,立讯精密,电子器件
2017,002484,江海股份,电子器件
2018,002504,*ST弘高,电子器件
2019,002506,协鑫集成,电子器件
2020,002512,达华智能,电子器件
2021,002579,中京电子,电子器件
2022,002587,奥拓电子,电子器件
2023,002600,江粉磁材,电子器件
2024,002618,丹邦科技,电子器件
2025,002636,金安国纪,电子器件
2026,002638,勤上股份,电子器件
2027,002654,万润科技,电子器件
2028,002655,共达电声,电子器件
2029,002724,海洋王,电子器件
2030,002729,好利来,电子器件
2031,002745,木林森,电子器件
2032,300014,亿纬锂能,电子器件
2033,600011,华能国际,电力行业
2034,600021,上海电力,电力行业
2035,600023,浙能电力,电力行业
2036,600027,华电国际,电力行业
2037,600098,广州发展,电力行业
2038,600101,明星电力,电力行业
2039,600110,诺德股份,电力行业
2040,600116,三峡水利,电力行业
2041,600131,岷江水电,电力行业
2042,600236,桂冠电力,电力行业
2043,600310,桂东电力,电力行业
2044,600396,金山股份,电力行业
2045,600452,涪陵电力,电力行业
2046,600483,福能股份,电力行业
2047,600505,西昌电力,电力行业
2048,600509,天富能源,电力行业
2049,600578,京能电力,电力行业
2050,600642,申能股份,电力行业
2051,600644,乐山电力,电力行业
2052,600674,川投能源,电力行业
2053,600726,华电能源,电力行业
2054,600744,华银电力,电力行业
2055,600769,祥龙电业,电力行业
2056,600780,通宝能源,电力行业
2057,600795,国电电力,电力行业
2058,600863,内蒙华电,电力行业
2059,600864,哈投股份,电力行业
2060,600868,梅雁吉祥,电力行业
2061,600869,智慧能源,电力行业
2062,600886,国投电力,电力行业
2063,600900,长江电力,电力行业
2064,600969,郴电国际,电力行业
2065,600979,广安爱众,电力行业
2066,600995,文山电力,电力行业
2067,601016,节能风电,电力行业
2068,601991,大唐发电,电力行业
2069,000027,深圳能源,电力行业
2070,000037,深南电A,电力行业
2071,000531,穗恒运Ａ,电力行业
2072,000539,粤电力Ａ,电力行业
2073,000543,皖能电力,电力行业
2074,000600,建投能源,电力行业
2075,000601,韶能股份,电力行业
2076,000602,金马集团,电力行业
2077,000690,宝新能源,电力行业
2078,000720,新能泰山,电力行业
2079,000722,湖南发展,电力行业
2080,000767,漳泽电力,电力行业
2081,000791,甘肃电投,电力行业
2082,000862,银星能源,电力行业
2083,000875,吉电股份,电力行业
2084,000883,湖北能源,电力行业
2085,000899,赣能股份,电力行业
2086,000939,凯迪生态,电力行业
2087,000958,东方能源,电力行业
2088,000966,长源电力,电力行业
2089,000993,闽东电力,电力行业
2090,001896,豫能控股,电力行业
2091,002039,黔源电力,电力行业
2092,002479,富春环保,电力行业
2093,002692,睿康股份,电力行业
2094,300423,鲁亿通,电力行业
2095,600006,东风汽车,汽车制造
2096,600066,宇通客车,汽车制造
2097,600081,东风科技,汽车制造
2098,600093,易见股份,汽车制造
2099,600104,上汽集团,汽车制造
2100,600148,长春一东,汽车制造
2101,600166,福田汽车,汽车制造
2102,600178,东安动力,汽车制造
2103,600182,S佳通,汽车制造
2104,600213,亚星客车,汽车制造
2105,600303,曙光股份,汽车制造
2106,600335,国机汽车,汽车制造
2107,600375,华菱星马,汽车制造
2108,600418,江淮汽车,汽车制造
2109,600469,风神股份,汽车制造
2110,600480,凌云股份,汽车制造
2111,600501,航天晨光,汽车制造
2112,600523,贵航股份,汽车制造
2113,600609,金杯汽车,汽车制造
2114,600623,华谊集团,汽车制造
2115,600653,申华控股,汽车制造
2116,600660,福耀玻璃,汽车制造
2117,600676,交运股份,汽车制造
2118,600686,金龙汽车,汽车制造
2119,600698,湖南天雁,汽车制造
2120,600699,均胜电子,汽车制造
2121,600715,文投控股,汽车制造
2122,600741,华域汽车,汽车制造
2123,600742,一汽富维,汽车制造
2124,600760,中航黑豹,汽车制造
2125,600960,渤海活塞,汽车制造
2126,600991,广汽长丰,汽车制造
2127,601058,赛轮金宇,汽车制造
2128,601238,广汽集团,汽车制造
2129,601258,庞大集团,汽车制造
2130,601633,长城汽车,汽车制造
2131,601689,拓普集团,汽车制造
2132,601799,星宇股份,汽车制造
2133,601965,中国汽研,汽车制造
2134,603006,联明股份,汽车制造
2135,603009,北特科技,汽车制造
2136,603158,腾龙股份,汽车制造
2137,603166,福达股份,汽车制造
2138,603306,华懋科技,汽车制造
2139,603788,宁波高发,汽车制造
2140,603997,继峰股份,汽车制造
2141,000025,特 力Ａ,汽车制造
2142,000030,富奥股份,汽车制造
2143,000338,潍柴动力,汽车制造
2144,000550,江铃汽车,汽车制造
2145,000559,万向钱潮,汽车制造
2146,000572,海马汽车,汽车制造
2147,000581,威孚高科,汽车制造
2148,000589,黔轮胎Ａ,汽车制造
2149,000599,青岛双星,汽车制造
2150,000622,恒立实业,汽车制造
2151,000625,长安汽车,汽车制造
2152,000700,模塑科技,汽车制造
2153,000710,贝瑞基因,汽车制造
2154,000753,漳州发展,汽车制造
2155,000757,浩物股份,汽车制造
2156,000760,斯太尔,汽车制造
2157,000800,一汽轿车,汽车制造
2158,000868,安凯客车,汽车制造
2159,000927,一汽夏利,汽车制造
2160,000951,中国重汽,汽车制造
2161,000957,中通客车,汽车制造
2162,002013,中航机电,汽车制造
2163,002031,巨轮智能,汽车制造
2164,002048,宁波华翔,汽车制造
2165,002085,万丰奥威,汽车制造
2166,002126,银轮股份,汽车制造
2167,002190,成飞集成,汽车制造
2168,002213,特 尔 佳,汽车制造
2169,002265,西仪股份,汽车制造
2170,002283,天润曲轴,汽车制造
2171,002284,亚太股份,汽车制造
2172,002355,兴民智通,汽车制造
2173,002363,隆基机械,汽车制造
2174,002406,远东传动,汽车制造
2175,002434,万里扬,汽车制造
2176,002454,松芝股份,汽车制造
2177,002488,金固股份,汽车制造
2178,002510,天汽模,汽车制造
2179,002536,西泵股份,汽车制造
2180,002555,三七互娱,汽车制造
2181,002590,万安科技,汽车制造
2182,002593,日上集团,汽车制造
2183,002594,比亚迪,汽车制造
2184,002602,世纪华通,汽车制造
2185,002607,亚夏汽车,汽车制造
2186,002625,光启技术,汽车制造
2187,002662,京威股份,汽车制造
2188,002703,浙江世宝,汽车制造
2189,002708,光洋股份,汽车制造
2190,002715,登云股份,汽车制造
2191,002725,跃岭股份,汽车制造
2192,300100,双林股份,汽车制造
2193,300176,鸿特精密,汽车制造
2194,300258,精锻科技,汽车制造
2195,600337,美克家居,家具行业
2196,600978,宜华生活,家具行业
2197,603008,喜临门,家具行业
2198,603600,永艺股份,家具行业
2199,603818,曲美家居,家具行业
2200,603898,好莱客,家具行业
2201,000910,大亚圣象,家具行业
2202,002084,海鸥卫浴,家具行业
2203,002120,韵达股份,家具行业
2204,002240,威华股份,家具行业
2205,002259,升达林业,家具行业
2206,002489,浙江永强,家具行业
2207,002572,索菲亚,家具行业
2208,002631,德尔未来,家具行业
2209,002718,友邦吊顶,家具行业
2210,002751,易尚展示,家具行业
2211,600096,云天化,农药化肥
2212,600226,瀚叶股份,农药化肥
2213,600227,赤天化,农药化肥
2214,600230,沧州大化,农药化肥
2215,600389,江山股份,农药化肥
2216,600423,*ST柳化,农药化肥
2217,600426,华鲁恒升,农药化肥
2218,600470,六国化工,农药化肥
2219,600486,扬农化工,农药化肥
2220,600538,国发股份,农药化肥
2221,600596,新安股份,农药化肥
2222,600691,阳煤化工,农药化肥
2223,600727,鲁北化工,农药化肥
2224,600731,湖南海利,农药化肥
2225,600796,钱江生化,农药化肥
2226,600803,新奥股份,农药化肥
2227,603599,广信股份,农药化肥
2228,000155,*ST川化,农药化肥
2229,000422,湖北宜化,农药化肥
2230,000525,红 太 阳,农药化肥
2231,000553,沙隆达Ａ,农药化肥
2232,000578,盐湖集团,农药化肥
2233,000731,四川美丰,农药化肥
2234,000792,盐湖股份,农药化肥
2235,000830,鲁西化工,农药化肥
2236,000902,新洋丰,农药化肥
2237,000912,泸天化,农药化肥
2238,000950,*ST建峰,农药化肥
2239,000953,*ST河化,农药化肥
2240,002004,华邦健康,农药化肥
2241,002018,华信国际,农药化肥
2242,002113,天润数娱,农药化肥
2243,002170,芭田股份,农药化肥
2244,002215,诺 普 信,农药化肥
2245,002258,利尔化学,农药化肥
2246,002274,华昌化工,农药化肥
2247,002391,长青股份,农药化肥
2248,002470,金正大,农药化肥
2249,002496,辉丰股份,农药化肥
2250,002513,蓝丰生化,农药化肥
2251,002538,司尔特,农药化肥
2252,002539,云图控股,农药化肥
2253,002588,史丹利,农药化肥
2254,002734,利民股份,农药化肥
2255,002749,国光股份,农药化肥
2256,300261,雅本化学,农药化肥
2257,600054,黄山旅游,酒店旅游
2258,600138,中青旅,酒店旅游
2259,600258,首旅酒店,酒店旅游
2260,600358,国旅联合,酒店旅游
2261,600555,海航创新,酒店旅游
2262,600593,大连圣亚,酒店旅游
2263,600640,号百控股,酒店旅游
2264,600706,曲江文旅,酒店旅游
2265,600749,西藏旅游,酒店旅游
2266,600754,锦江股份,酒店旅游
2267,601007,金陵饭店,酒店旅游
2268,601888,中国国旅,酒店旅游
2269,603099,长白山,酒店旅游
2270,603199,九华旅游,酒店旅游
2271,603869,北部湾旅,酒店旅游
2272,000007,全新好,酒店旅游
2273,000033,新都退,酒店旅游
2274,000069,华侨城Ａ,酒店旅游
2275,000428,华天酒店,酒店旅游
2276,000430,张家界,酒店旅游
2277,000524,岭南控股,酒店旅游
2278,000610,西安旅游,酒店旅游
2279,000613,*ST东海A,酒店旅游
2280,000721,西安饮食,酒店旅游
2281,000802,北京文化,酒店旅游
2282,000888,峨眉山Ａ,酒店旅游
2283,000978,桂林旅游,酒店旅游
2284,002033,丽江旅游,酒店旅游
2285,002059,云南旅游,酒店旅游
2286,002159,三特索道,酒店旅游
2287,002186,全 聚 德,酒店旅游
2288,002306,*ST云网,酒店旅游
2289,002558,巨人网络,酒店旅游
2290,002707,众信旅游,酒店旅游
2291,300144,宋城演艺,酒店旅游
2292,300178,腾邦国际,酒店旅游
2293,600217,中再资环,水泥行业
2294,600318,新力金融,水泥行业
2295,600425,*ST青松,水泥行业
2296,600449,宁夏建材,水泥行业
2297,600539,狮头股份,水泥行业
2298,600553,太行水泥,水泥行业
2299,600585,海螺水泥,水泥行业
2300,600668,尖峰集团,水泥行业
2301,600678,四川金顶,水泥行业
2302,600720,祁连山,水泥行业
2303,600801,华新水泥,水泥行业
2304,600802,福建水泥,水泥行业
2305,600881,亚泰集团,水泥行业
2306,600883,博闻科技,水泥行业
2307,601992,金隅股份,水泥行业
2308,000401,冀东水泥,水泥行业
2309,000546,金圆股份,水泥行业
2310,000672,上峰水泥,水泥行业
2311,000789,万年青,水泥行业
2312,000877,天山股份,水泥行业
2313,000885,同力水泥,水泥行业
2314,000935,四川双马,水泥行业
2315,002233,塔牌集团,水泥行业
2316,002302,西部建设,水泥行业
2317,002346,柘中股份,水泥行业
2318,002619,艾格拉斯,水泥行业
2319,600058,五矿发展,物资外贸
2320,600120,浙江东方,物资外贸
2321,600128,弘业股份,物资外贸
2322,600153,建发股份,物资外贸
2323,600241,时代万恒,物资外贸
2324,600247,ST成城,物资外贸
2325,600250,南纺股份,物资外贸
2326,600278,东方创业,物资外贸
2327,600287,江苏舜天,物资外贸
2328,600382,广东明珠,物资外贸
2329,600500,中化国际,物资外贸
2330,600605,汇通能源,物资外贸
2331,600704,物产中大,物资外贸
2332,600739,辽宁成大,物资外贸
2333,600755,厦门国贸,物资外贸
2334,600822,上海物贸,物资外贸
2335,600826,兰生股份,物资外贸
2336,600981,汇鸿集团,物资外贸
2337,000151,中成股份,物资外贸
2338,000626,远大控股,物资外贸
2339,002091,江苏国泰,物资外贸
2340,600099,林海股份,摩托车
2341,600877,*ST嘉陵,摩托车
2342,601777,力帆股份,摩托车
2343,603766,隆鑫通用,摩托车
2344,000913,钱江摩托,摩托车
2345,001696,宗申动力,摩托车
2346,600210,紫江企业,印刷包装
2347,600836,界龙实业,印刷包装
2348,600880,博瑞传播,印刷包装
2349,601515,东风股份,印刷包装
2350,603729,龙韵股份,印刷包装
2351,000659,*ST中富,印刷包装
2352,000673,当代东方,印刷包装
2353,000812,陕西金叶,印刷包装
2354,002117,东港股份,印刷包装
2355,002191,劲嘉股份,印刷包装
2356,002228,合兴包装,印刷包装
2357,002229,鸿博股份,印刷包装
2358,002374,丽鹏股份,印刷包装
2359,002400,省广股份,印刷包装
2360,002599,盛通股份,印刷包装
2361,002701,奥瑞金,印刷包装
2362,002752,昇兴股份,印刷包装
2363,300057,万顺股份,印刷包装
2364,300058,蓝色光标,印刷包装
2365,300071,华谊嘉信,印刷包装
2366,600060,海信电器,家电行业
2367,600261,阳光照明,家电行业
2368,600336,澳柯玛,家电行业
2369,600690,青岛海尔,家电行业
2370,600839,四川长虹,家电行业
2371,600854,春兰股份,家电行业
2372,600870,厦华电子,家电行业
2373,600983,惠而浦,家电行业
2374,603366,日出东方,家电行业
2375,603519,立霸股份,家电行业
2376,000016,深康佳Ａ,家电行业
2377,000100,TCL 集团,家电行业
2378,000333,美的集团,家电行业
2379,000418,小天鹅Ａ,家电行业
2380,000521,美菱电器,家电行业
2381,000527,美的电器,家电行业
2382,000533,万 家 乐,家电行业
2383,000541,佛山照明,家电行业
2384,000651,格力电器,家电行业
2385,000921,海信科龙,家电行业
2386,002005,德豪润达,家电行业
2387,002032,苏 泊 尔,家电行业
2388,002035,华帝股份,家电行业
2389,002076,雪 莱 特,家电行业
2390,002242,九阳股份,家电行业
2391,002260,德奥通航,家电行业
2392,002290,中科新材,家电行业
2393,002403,爱仕达,家电行业
2394,002429,兆驰股份,家电行业
2395,002473,*ST圣莱,家电行业
2396,002508,老板电器,家电行业
2397,002543,万和电气,家电行业
2398,002668,奥马电器,家电行业
2399,002677,浙江美大,家电行业
2400,002681,奋达科技,家电行业
2401,002705,新宝股份,家电行业
2402,002723,金莱特,家电行业
